10000 10
7400 50 152
23406 3756 2083
28799 4240 169
35852 4056 1811
37977 8087 229
38807 2556 1483
44000 8810 53
52573 268 1825
54119 445 443
63919 5312 752
6372 23406 1759 2243
6373 38807 1176 6091
6374 52573 285 4398
6375 23406 1576 29
6376 23406 1166 6377
6377 23406 1167 3388
6378 52573 330 9950
6379 23406 1680 9679
6380 38807 937 3298
6381 35852 1727 6382
6382 35852 1728 6383
6383 35852 1729 6384
6384 35852 1730 6385
6385 35852 1731 6386
6386 35852 1732 6387
6387 35852 1733 7393
6388 52573 1687 640
6389 0 0 0
6390 52573 1307 1638
6391 0 0 0
6392 52573 187 6614
6393 35852 109 6394
6394 35852 110 6395
6395 35852 111 6396
6396 35852 112 6397
6397 35852 113 6398
6398 35852 114 3360
6399 52573 1533 1976
6400 38807 787 6099
6401 0 0 0
6402 52573 1141 7119
6403 52573 540 7367
6404 38807 732 6354
6405 0 0 0
6406 38807 1389 1584
6407 23406 617 6408
6408 23406 618 6409
6409 23406 619 510
6410 52573 689 1608
6411 23406 1543 5221
6412 52573 1359 5300
6413 38807 1088 6292
6414 38807 894 4968
6415 38807 1076 6676
6416 52573 1467 9816
6417 38807 444 9630
6418 52573 491 4646
6419 23406 179 6420
6420 23406 180 6421
6421 23406 181 6422
6422 23406 182 6423
6423 23406 183 5308
6424 52573 1736 7806
6425 23406 1799 4091
6426 52573 1230 790
6427 0 0 0
6428 38807 1419 1496
6429 0 0 0
6430 52573 618 6883
6431 0 0 0
6432 23406 705 6433
6433 23406 706 6434
6434 23406 707 6435
6435 23406 708 3971
6436 38807 171 5260
6437 23406 1818 3098
6438 52573 724 9403
6439 52573 1180 8630
6440 23406 1744 8671
6441 38807 220 1104
6442 38807 601 5226
6443 52573 304 2964
6444 52573 259 9272
6445 0 0 0
6446 35852 489 6447
6447 35852 490 6448
6448 35852 491 6449
6449 35852 492 6450
6450 35852 493 6451
6451 35852 494 9410
6452 52573 1311 2708
6453 0 0 0
6454 52573 1747 9186
6455 38807 1318 2952
6456 23406 126 6457
6457 23406 127 6458
6458 23406 128 6459
6459 23406 129 210
6460 38807 1481 4950
6461 0 0 0
6462 52573 220 9602
6463 23406 1228 6464
6464 23406 1229 7391
6465 28799 33 6466
6466 28799 34 6467
6467 28799 35 6468
6468 28799 36 6469
6469 28799 37 772
6470 7400 113 7041
6471 0 0 0
6472 52573 930 1620
6473 52573 365 2606
6474 0 0 0
6475 38807 35 7862
6476 38807 1128 9143
6477 52573 1332 1024
6478 52573 9 6871
6479 23406 1999 8899
6480 38807 479 3265
6481 23406 1863 6781
6482 38807 929 9780
6483 0 0 0
6484 52573 1437 556
6485 0 0 0
6486 52573 1600 5242
6487 38807 740 903
6488 52573 608 1628
6489 23406 1758 6372
6490 38807 1019 3763
6491 0 0 0
6492 52573 513 8384
6493 52573 1183 6246
6494 52573 17 4004
6495 0 0 0
6496 52573 505 3510
6497 23406 1957 3599
6498 38807 581 872
6499 0 0 0
6500 23406 604 6501
6501 23406 605 8802
6502 35852 834 6503
6503 35852 835 6504
6504 35852 836 6505
6505 35852 837 6506
6506 35852 838 6507
6507 35852 839 6508
6508 35852 840 6509
6509 35852 841 2720
6510 52573 1538 6100
6511 23406 1961 3829
6512 52573 402 7055
6513 23406 2061 2069
6514 52573 1264 9754
6515 0 0 0
6516 38807 1067 4223
6517 0 0 0
6518 38807 531 5258
6519 52573 1698 1487
6520 23406 936 6521
6521 23406 937 7382
6522 52573 893 1394
6523 38807 745 3520
6524 38807 153 2236
6525 38807 386 429
6526 7400 29 7774
6527 0 0 0
6528 38807 782 6912
6529 38807 1057 7670
6530 52573 1055 1262
6531 0 0 0
6532 23406 166 6533
6533 23406 167 2518
6534 52573 1382 4848
6535 38807 1113 3423
6536 52573 1038 1087
6537 38807 62 5084
6538 23406 1934 1173
6539 52573 1172 7726
6540 52573 1075 1310
6541 23406 1546 6665
6542 23406 118 6543
6543 23406 119 7990
6544 38807 549 2910
6545 38807 1333 6064
6546 38807 121 2180
6547 52573 208 2386
6548 23406 160 6549
6549 23406 161 6550
6550 23406 162 6551
6551 23406 163 6552
6552 23406 164 6553
6553 23406 165 6532
6554 38807 156 202
6555 7400 132 2238
6556 23406 1441 7249
6557 38807 615 221
6558 23406 1838 6313
6559 23406 388 84
6560 52573 1415 3120
6561 52573 587 2358
6562 23406 1135 6563
6563 23406 1136 6847
6564 52573 1746 6454
6565 23406 1789 9009
6566 52573 655 8905
6567 38807 526 3796
6568 38807 1010 1177
6569 38807 1263 6651
6570 52573 1616 1840
6571 0 0 0
6572 23406 948 6573
6573 23406 949 8919
6574 54119 243 6575
6575 54119 244 6576
6576 54119 245 6577
6577 54119 246 6578
6578 54119 247 6579
6579 54119 248 6580
6580 54119 249 6581
6581 54119 250 6582
6582 54119 251 6583
6583 54119 252 6584
6584 54119 253 6585
6585 54119 254 6586
6586 54119 255 6587
6587 54119 256 6588
6588 54119 257 6589
6589 54119 258 6590
6590 54119 259 6591
6591 54119 260 6592
6592 54119 261 6593
6593 54119 262 6594
6594 54119 263 6595
6595 54119 264 6596
6596 54119 265 6597
6597 54119 266 6598
6598 54119 267 6599
6599 54119 268 4743
6600 52573 257 6172
6601 0 0 0
6602 52573 700 4343
6603 52573 1611 9150
6604 23406 752 6605
6605 23406 753 4626
6606 52573 1749 3126
6607 0 0 0
6608 38807 346 2994
6609 38807 905 6310
6610 38807 243 3322
6611 23406 1657 6612
6612 23406 1658 3949
6613 38807 1283 7452
6614 52573 188 3395
6615 38807 1186 7202
6616 23406 746 6617
6617 23406 747 6696
6618 52573 277 912
6619 23406 423 2886
6620 38807 1289 4002
6621 38807 219 6441
6622 44000 5 4020
6623 38807 1466 7809
6624 7400 104 7812
6625 0 0 0
6626 52573 733 2503
6627 52573 338 5253
6628 38807 396 4390
6629 0 0 0
6630 23406 1383 6631
6631 23406 1384 1277
6632 52573 1114 9250
6633 35852 1095 6634
6634 35852 1096 6635
6635 35852 1097 6636
6636 35852 1098 6637
6637 35852 1099 6638
6638 35852 1100 6639
6639 35852 1101 4795
6640 52573 1067 2972
6641 0 0 0
6642 38807 778 2577
6643 0 0 0
6644 7400 103 6624
6645 52573 760 2674
6646 38807 351 2611
6647 23406 32 6648
6648 23406 33 6649
6649 23406 34 8823
6650 38807 466 3356
6651 38807 1264 2310
6652 52573 1394 7296
6653 38807 482 2655
6654 52573 184 3264
6655 52573 254 6267
6656 23406 1061 6657
6657 23406 1062 5072
6658 38807 1417 3286
6659 38807 362 4318
6660 38807 833 4974
6661 23406 1188 8045
6662 38807 1136 9188
6663 0 0 0
6664 52573 291 9461
6665 23406 1547 4483
6666 38807 977 4156
6667 38807 331 6840
6668 52573 1259 2260
6669 0 0 0
6670 52573 1330 8519
6671 23406 944 6672
6672 23406 945 6673
6673 23406 946 6674
6674 23406 947 6572
6675 52573 937 6264
6676 38807 1077 2559
6677 23406 1807 4179
6678 38807 716 2493
6679 52573 532 8456
6680 23406 1001 6681
6681 23406 1002 7490
6682 52573 91 672
6683 38807 1207 1795
6684 38807 251 1080
6685 38807 364 4652
6686 52573 279 6913
6687 23406 1782 7015
6688 38807 1003 1619
6689 38807 303 7922
6690 52573 731 1898
6691 23406 1314 6692
6692 23406 1315 6693
6693 23406 1316 2947
6694 52573 1080 4310
6695 0 0 0
6696 23406 748 6697
6697 23406 749 9538
6698 38807 382 4536
6699 23406 1599 4973
6700 52573 648 6817
6701 0 0 0
6702 23406 680 6703
6703 23406 681 1303
6704 52573 988 2168
6705 38807 104 2280
6706 52573 1689 8581
6707 0 0 0
6708 38807 902 2092
6709 0 0 0
6710 52573 77 6780
6711 0 0 0
6712 23406 685 6713
6713 23406 686 9743
6714 38807 962 7261
6715 38807 1317 6455
6716 38807 254 8964
6717 23406 1496 5215
6718 52573 949 2906
6719 0 0 0
6720 38807 401 7288
6721 23406 1553 4177
6722 23406 1256 6723
6723 23406 1257 9737
6724 38807 292 335
6725 52573 507 7902
6726 38807 900 7157
6727 0 0 0
6728 52573 1348 9006
6729 0 0 0
6730 52573 496 9042
6731 35852 456 6732
6732 35852 457 6733
6733 35852 458 6734
6734 35852 459 6735
6735 35852 460 6736
6736 35852 461 6737
6737 35852 462 6738
6738 35852 463 6739
6739 35852 464 6740
6740 35852 465 6741
6741 35852 466 6742
6742 35852 467 6743
6743 35852 468 281
6744 52573 1286 4287
6745 38807 826 9761
6746 23406 1858 3587
6747 52573 198 7165
6748 0 0 0
6749 38807 1249 2308
6750 52573 887 881
6751 23406 1532 1525
6752 7400 77 8485
6753 23406 598 6754
6754 23406 599 6755
6755 23406 600 1153
6756 38807 552 4494
6757 23406 1920 2673
6758 52573 663 3170
6759 38807 534 1618
6760 0 0 0
6761 7400 55 890
6762 52573 1693 7426
6763 38807 170 6436
6764 52573 263 8385
6765 0 0 0
6766 52573 920 3283
6767 23406 1781 6687
6768 52573 1376 4272
6769 0 0 0
6770 38807 517 3691
6771 38807 508 6800
6772 52573 139 228
6773 52573 560 5187
6774 23406 270 6775
6775 23406 271 6776
6776 23406 272 6777
6777 23406 273 3731
6778 38807 1086 4321
6779 0 0 0
6780 52573 78 2022
6781 23406 1864 2892
6782 38807 763 7311
6783 0 0 0
6784 52573 4 3438
6785 38807 499 1269
6786 23406 1371 4464
6787 52573 1685 6
6788 38807 1094 9408
6789 0 0 0
6790 52573 1176 6880
6791 38807 640 4162
6792 23406 2073 9049
6793 38807 22 1647
6794 35852 1516 6795
6795 35852 1517 6796
6796 35852 1518 6797
6797 35852 1519 6798
6798 35852 1520 2782
6799 52573 1464 3650
6800 38807 509 605
6801 23406 1568 4930
6802 52573 1240 2639
6803 38807 1147 3003
6804 52573 804 2210
6805 0 0 0
6806 54119 73 6807
6807 54119 74 6808
6808 54119 75 6809
6809 54119 76 6810
6810 54119 77 6811
6811 54119 78 6812
6812 54119 79 6813
6813 54119 80 6814
6814 54119 81 6815
6815 54119 82 6816
6816 54119 83 1134
6817 52573 649 3638
6818 52573 865 8881
6819 0 0 0
6820 23406 356 6821
6821 23406 357 6822
6822 23406 358 6823
6823 23406 359 3433
6824 52573 795 1440
6825 23406 1878 6826
6826 23406 1879 6851
6827 38807 984 4498
6828 35852 803 6829
6829 35852 804 6830
6830 35852 805 6831
6831 35852 806 6832
6832 35852 807 6833
6833 35852 808 6834
6834 35852 809 6835
6835 35852 810 2244
6836 52573 1278 6350
6837 52573 1817 8850
6838 23406 1097 6839
6839 23406 1098 8890
6840 38807 332 5210
6841 0 0 0
6842 52573 444 2522
6843 0 0 0
6844 38807 493 764
6845 0 0 0
6846 52573 1004 2414
6847 23406 1137 6848
6848 23406 1138 74
6849 52573 13 5177
6850 52573 1072 8904
6851 23406 1880 3377
6852 52573 1292 2104
6853 38807 1349 3755
6854 38807 1445 1036
6855 38807 1215 9827
6856 23406 1696 6857
6857 23406 1697 351
6858 52573 143 8815
6859 0 0 0
6860 52573 93 5220
6861 38807 1131 343
6862 52573 202 423
6863 23406 814 6864
6864 23406 815 3332
6865 52573 404 6334
6866 52573 1099 1058
6867 38807 1474 2550
6868 44000 18 635
6869 0 0 0
6870 7400 70 7927
6871 52573 10 3481
6872 23406 1791 6135
6873 38807 1096 140
6874 52573 461 902
6875 23406 2038 9698
6876 52573 1497 4804
6877 0 0 0
6878 52573 716 2762
6879 38807 195 3500
6880 52573 1177 8642
6881 52573 1642 4252
6882 38807 284 5303
6883 52573 619 9919
6884 52573 1732 7052
6885 0 0 0
6886 28799 27 6887
6887 28799 28 6888
6888 28799 29 6889
6889 28799 30 6890
6890 28799 31 6891
6891 28799 32 6465
6892 35852 124 6893
6893 35852 125 6894
6894 35852 126 6895
6895 35852 127 6896
6896 35852 128 6897
6897 35852 129 6898
6898 35852 130 694
6899 52573 200 7468
6900 52573 500 7861
6901 0 0 0
6902 38807 1015 6065
6903 52573 1263 6514
6904 38807 634 4480
6905 23406 1870 1220
6906 38807 1321 7345
6907 38807 446 3250
6908 52573 1598 3526
6909 0 0 0
6910 38807 1353 9012
6911 0 0 0
6912 38807 783 3898
6913 52573 280 4554
6914 23406 1124 6915
6915 23406 1125 3506
6916 35852 1466 6917
6917 35852 1467 6918
6918 35852 1468 6919
6919 35852 1469 7938
6920 52573 910 7716
6921 38807 822 9204
6922 52573 579 1927
6923 23406 1908 917
6924 52573 892 6522
6925 0 0 0
6926 23406 46 6927
6927 23406 47 6928
6928 23406 48 6929
6929 23406 49 1611
6930 38807 1153 8997
6931 23406 1856 3201
6932 7400 106 2049
6933 52573 1150 9644
6934 0 0 0
6935 38807 274 5070
6936 38807 879 8443
6937 0 0 0
6938 38807 209 5036
6939 28799 72 6940
6940 28799 73 6941
6941 28799 74 6942
6942 28799 75 6943
6943 28799 76 6944
6944 28799 77 6945
6945 28799 78 7784
6946 52573 1562 9081
6947 38807 1437 1696
6948 23406 1662 8926
6949 23406 396 6950
6950 23406 397 6951
6951 23406 398 6952
6952 23406 399 6953
6953 23406 400 2132
6954 52573 1548 3373
6955 23406 712 6956
6956 23406 713 6957
6957 23406 714 3086
6958 7400 57 1299
6959 0 0 0
6960 52573 1213 7614
6961 38807 804 2316
6962 38807 1159 4416
6963 0 0 0
6964 38807 1025 8811
6965 52573 788 8908
6966 52573 380 6090
6967 23406 1512 2020
6968 52573 1477 1862
6969 38807 1079 1459
6970 23406 1435 6971
6971 23406 1436 4266
6972 35852 1413 6973
6973 35852 1414 6974
6974 35852 1415 6975
6975 35852 1416 6976
6976 35852 1417 6977
6977 35852 1418 2050
6978 52573 644 7121
6979 0 0 0
6980 52573 770 22
6981 38807 610 2374
6982 52573 1351 7731
6983 23406 971 6984
6984 23406 972 6985
6985 23406 973 7539
6986 38807 1059 7012
6987 23406 695 6988
6988 23406 696 6989
6989 23406 697 9600
6990 35852 635 6991
6991 35852 636 6992
6992 35852 637 6993
6993 35852 638 6994
6994 35852 639 6995
6995 35852 640 6996
6996 35852 641 6997
6997 35852 642 6998
6998 35852 643 6999
6999 35852 644 7000
7000 35852 645 6270
7001 7400 73 5306
7002 38807 100 9571
7003 52573 228 4485
7004 38807 986 7551
7005 23406 1943 8393
7006 23406 1291 7007
7007 23406 1292 7008
7008 23406 1293 3189
7009 52573 474 7908
7010 23406 1449 7011
7011 23406 1450 9475
7012 38807 1060 3720
7013 38807 1213 3805
7014 38807 389 4365
7015 23406 1783 7275
7016 7400 37 3494
7017 23406 1779 4739
7018 38807 506 2390
7019 0 0 0
7020 52573 1262 6903
7021 0 0 0
7022 52573 1440 9063
7023 23406 1810 5191
7024 38807 911 3594
7025 38807 408 4022
7026 52573 1246 3579
7027 38807 647 9558
7028 35852 1597 7029
7029 35852 1598 7030
7030 35852 1599 7031
7031 35852 1600 1128
7032 52573 1634 8814
7033 38807 407 7025
7034 38807 695 9268
7035 0 0 0
7036 38807 1355 9831
7037 0 0 0
7038 52573 1623 9677
7039 0 0 0
7040 38807 701 5170
7041 7400 114 9832
7042 35852 770 7043
7043 35852 771 7044
7044 35852 772 7045
7045 35852 773 7046
7046 35852 774 7047
7047 35852 775 7048
7048 35852 776 7049
7049 35852 777 7050
7050 35852 778 7051
7051 35852 779 2595
7052 52573 1733 2369
7053 52573 342 1382
7054 52573 99 3416
7055 52573 403 6865
7056 35852 963 7057
7057 35852 964 7058
7058 35852 965 7059
7059 35852 966 7060
7060 35852 967 7061
7061 35852 968 7062
7062 35852 969 7063
7063 35852 970 9309
7064 52573 1131 904
7065 52573 1192 4926
7066 52573 125 8430
7067 0 0 0
7068 52573 1501 8064
7069 52573 1052 2367
7070 23406 1335 7071
7071 23406 1336 9390
7072 52573 1185 4574
7073 0 0 0
7074 38807 801 3614
7075 52573 697 6311
7076 38807 93 650
7077 38807 973 5190
7078 38807 137 1426
7079 23406 1990 7530
7080 52573 1820 4112
7081 52573 1531 533
7082 52573 1133 9360
7083 52573 1212 6960
7084 23406 1686 7085
7085 23406 1687 3175
7086 38807 579 9925
7087 23406 317 7088
7088 23406 318 7089
7089 23406 319 5266
7090 52573 436 630
7091 0 0 0
7092 38807 560 3226
7093 23406 1652 8853
7094 35852 84 7095
7095 35852 85 7096
7096 35852 86 7097
7097 35852 87 7098
7098 35852 88 7099
7099 35852 89 7100
7100 35852 90 7101
7101 35852 91 7102
7102 35852 92 7103
7103 35852 93 7104
7104 35852 94 7105
7105 35852 95 7106
7106 35852 96 7107
7107 35852 97 7108
7108 35852 98 7109
7109 35852 99 3050
7110 52573 1074 6540
7111 52573 1163 8452
7112 35852 1258 7113
7113 35852 1259 7114
7114 35852 1260 7115
7115 35852 1261 7116
7116 35852 1262 7117
7117 35852 1263 1337
7118 52573 481 2852
7119 52573 1142 1092
7120 0 0 0
7121 52573 645 7445
7122 7400 41 7136
7123 38807 654 756
7124 38807 191 2200
7125 38807 207 7816
7126 44000 26 5194
7127 0 0 0
7128 38807 1347 4227
7129 38807 1110 3038
7130 52573 422 1599
7131 52573 1546 9007
7132 0 0 0
7133 38807 231 4389
7134 52573 599 35
7135 0 0 0
7136 7400 42 4807
7137 0 0 0
7138 52573 1628 3925
7139 23406 1836 4201
7140 52573 947 584
7141 52573 369 4220
7142 52573 975 9029
7143 38807 414 8455
7144 23406 1796 5171
7145 38807 1002 6688
7146 23406 612 7147
7147 23406 613 2753
7148 52573 709 9623
7149 0 0 0
7150 52573 739 9666
7151 23406 1753 7152
7152 23406 1754 223
7153 52573 1310 6452
7154 52573 1113 6632
7155 23406 1886 7156
7156 23406 1887 9927
7157 38807 901 6708
7158 38807 276 2376
7159 0 0 0
7160 52573 1524 6250
7161 0 0 0
7162 52573 808 4859
7163 23406 1725 7164
7164 23406 1726 4207
7165 52573 199 6899
7166 38807 70 4504
7167 38807 174 9763
7168 38807 405 9318
7169 23406 2006 7631
7170 52573 536 4468
7171 0 0 0
7172 52573 914 1332
7173 52573 687 938
7174 0 0 0
7175 23406 577 7176
7176 23406 578 7177
7177 23406 579 9712
7178 52573 1137 3842
7179 0 0 0
7180 52573 1392 4475
7181 23406 985 9928
7182 38807 1106 9468
7183 0 0 0
7184 52573 390 4226
7185 38807 1312 3596
7186 23406 369 7187
7187 23406 370 7188
7188 23406 371 7189
7189 23406 372 4668
7190 52573 127 2876
7191 0 0 0
7192 52573 121 7428
7193 23406 2071 1885
7194 52573 1147 7720
7195 38807 384 7554
7196 38807 649 894
7197 23406 1634 7198
7198 23406 1635 8775
7199 52573 1754 9116
7200 23406 1515 7201
7201 23406 1516 3351
7202 38807 1187 7240
7203 52573 1146 7194
7204 38807 832 6660
7205 0 0 0
7206 23406 231 7207
7207 23406 232 2967
7208 52573 636 9664
7209 38807 781 6528
7210 23406 888 7211
7211 23406 889 9348
7212 38807 65 5166
7213 23406 1179 7214
7214 23406 1180 438
7215 38807 925 1352
7216 52573 652 5248
7217 23406 565 7218
7218 23406 566 7219
7219 23406 567 2170
7220 54119 334 7221
7221 54119 335 7222
7222 54119 336 7223
7223 54119 337 7224
7224 54119 338 7225
7225 54119 339 7226
7226 54119 340 7227
7227 54119 341 7228
7228 54119 342 7229
7229 54119 343 7230
7230 54119 344 7231
7231 54119 345 8966
7232 52573 1225 9592
7233 52573 1798 659
7234 38807 298 338
7235 0 0 0
7236 52573 103 5030
7237 23406 1651 7093
7238 38807 337 57
7239 0 0 0
7240 38807 1188 3709
7241 0 0 0
7242 52573 1216 2992
7243 52573 238 5235
7244 23406 108 7245
7245 23406 109 7246
7246 23406 110 7247
7247 23406 111 3952
7248 38807 523 2079
7249 23406 1442 314
7250 38807 851 9052
7251 52573 1255 1768
7252 7400 142 8524
7253 52573 145 674
7254 38807 1272 9017
7255 52573 793 9057
7256 44000 20 7532
7257 38807 119 8949
7258 38807 888 60
7259 23406 1468 7260
7260 23406 1469 9483
7261 38807 963 654
7262 52573 583 9707
7263 23406 1621 5192
7264 52573 890 9100
7265 0 0 0
7266 23406 144 7267
7267 23406 145 7268
7268 23406 146 7269
7269 23406 147 1109
7270 52573 1544 1412
7271 0 0 0
7272 52573 1645 1197
7273 0 0 0
7274 52573 232 4894
7275 23406 1784 1847
7276 52573 1270 6087
7277 0 0 0
7278 38807 470 1067
7279 35852 1563 7280
7280 35852 1564 7281
7281 35852 1565 7282
7282 35852 1566 7283
7283 35852 1567 7284
7284 35852 1568 498
7285 7400 25 1491
7286 23406 1805 7547
7287 38807 11 4842
7288 38807 402 2687
7289 23406 510 7290
7290 23406 511 7291
7291 23406 512 657
7292 38807 1476 296
7293 38807 141 9246
7294 38807 1450 2413
7295 23406 1919 6757
7296 52573 1395 944
7297 52573 1380 1624
7298 0 0 0
7299 38807 519 9016
7300 52573 846 1564
7301 0 0 0
7302 52573 798 1934
7303 0 0 0
7304 52573 1029 8377
7305 23406 9 7306
7306 23406 10 7307
7307 23406 11 7308
7308 23406 12 9514
7309 38807 1286 7427
7310 38807 545 9251
7311 38807 764 2312
7312 52573 1058 9072
7313 23406 2060 6513
7314 35852 1707 7315
7315 35852 1708 7316
7316 35852 1709 7317
7317 35852 1710 7318
7318 35852 1711 7319
7319 35852 1712 7320
7320 35852 1713 7321
7321 35852 1714 7322
7322 35852 1715 7323
7323 35852 1716 7324
7324 35852 1717 7325
7325 35852 1718 6342
7326 52573 904 7402
7327 52573 718 2042
7328 23406 1254 7329
7329 23406 1255 6722
7330 35852 1670 7331
7331 35852 1671 7332
7332 35852 1672 7333
7333 35852 1673 7334
7334 35852 1674 7335
7335 35852 1675 8702
7336 52573 1760 204
7337 7400 151 685
7338 0 0 0
7339 38807 661 8501
7340 7400 76 6752
7341 23406 248 7342
7342 23406 249 7343
7343 23406 250 7344
7344 23406 251 7727
7345 38807 1322 3225
7346 52573 1011 7900
7347 0 0 0
7348 38807 319 8911
7349 38807 133 878
7350 38807 796 9120
7351 52573 361 2378
7352 38807 584 7638
7353 35852 1334 7354
7354 35852 1335 7355
7355 35852 1336 7356
7356 35852 1337 7357
7357 35852 1338 7358
7358 35852 1339 7359
7359 35852 1340 7360
7360 35852 1341 7361
7361 35852 1342 7362
7362 35852 1343 7363
7363 35852 1344 8338
7364 52573 875 4975
7365 38807 214 1466
7366 52573 97 632
7367 52573 541 3987
7368 23406 1717 1198
7369 38807 237 8376
7370 35852 1011 7371
7371 35852 1012 7372
7372 35852 1013 7373
7373 35852 1014 7374
7374 35852 1015 7375
7375 35852 1016 7376
7376 35852 1017 7377
7377 35852 1018 7378
7378 35852 1019 7674
7379 52573 190 9234
7380 52573 912 5272
7381 0 0 0
7382 23406 938 7383
7383 23406 939 3817
7384 35852 952 7385
7385 35852 953 7386
7386 35852 954 7387
7387 35852 955 7388
7388 35852 956 7389
7389 35852 957 8673
7390 52573 316 688
7391 23406 1230 7523
7392 52573 80 2194
7393 35852 1734 7394
7394 35852 1735 7395
7395 35852 1736 7396
7396 35852 1737 7397
7397 35852 1738 7398
7398 35852 1739 7399
7399 35852 1740 1589
7400 52573 868 433
7401 0 0 0
7402 52573 905 4662
7403 0 0 0
7404 52573 1341 9456
7405 0 0 0
7406 23406 1399 7407
7407 23406 1400 73
7408 35852 1635 7409
7409 35852 1636 7410
7410 35852 1637 7411
7411 35852 1638 1119
7412 52573 816 4208
7413 0 0 0
7414 38807 109 3108
7415 0 0 0
7416 38807 1130 6861
7417 0 0 0
7418 52573 974 7142
7419 52573 1329 6670
7420 38807 850 7250
7421 38807 917 4288
7422 38807 227 3240
7423 0 0 0
7424 52573 577 742
7425 38807 1223 9488
7426 52573 1694 7859
7427 38807 1287 2634
